,RV_d,RV_w,RV_m,RV_next,logRV_d,logRV_w,logRV_m,logRV_next
2018-06-07,0.007990321226847556,0.012246272898668017,0.010655304644797813,0.004894010076730608,-4.829524303886498,-4.402533633289996,-4.5416974127333045,-5.319743234533781
2018-06-08,0.004894010076730608,0.009265313531881425,0.01069900964271164,0.002575743902322322,-5.319743234533781,-4.6814775685623395,-4.537604089207179,-5.961616853658813
2018-06-11,0.002575743902322322,0.008835409451520794,0.010736143900545435,0.009788929136540768,-5.961616853658813,-4.728987818708091,-4.534139285975267,-4.626503201604162
2018-06-12,0.009788929136540768,0.007307913197078342,0.01064905896598258,0.00853227615534554,-4.626503201604162,-4.9187975046475465,-4.542283741341812,-4.76389910016473
2018-06-13,0.00853227615534554,0.00675625609955736,0.010701402183605713,0.003480089376290854,-4.76389910016473,-4.997286358973867,-4.537380491558583,-5.660697273948459
2018-06-14,0.003480089376290854,0.005854209729446019,0.010600007208459246,0.0024753091684465095,-5.660697273948459,-5.1405942475820074,-4.546900588387066,-6.001389933819868
2018-06-15,0.0024753091684465095,0.0053704695477892,0.01037191481180822,0.003937887816278393,-6.001389933819868,-5.226839916596701,-4.5686536149830035,-5.537110761263097
2018-06-18,0.003937887816278393,0.005642898330580415,0.010200672118382059,0.01470501817961872,-5.537110761263097,-5.177357439345423,-4.585301657100523,-4.2195664638882935
2018-06-19,0.01470501817961872,0.006626116139196005,0.010543293823192863,0.008349067291165788,-4.2195664638882935,-5.016736432367272,-4.552265268260049,-4.785605436037874
2018-06-20,0.008349067291165788,0.006589474366360054,0.010757179682390948,0.003019413455488132,-4.785605436037874,-5.022281680785773,-4.53218186061151,-5.802692653376541
2018-06-21,0.003019413455488132,0.00649733918219951,0.010632103481260813,0.004671313507491748,-5.802692653376541,-5.0363625270836,-4.543877215212629,-5.366314960454131
2018-06-22,0.004671313507491748,0.006936540050008558,0.01011683163940595,0.00513086812810719,-5.366314960454131,-4.970952166237287,-4.59355473336788,-5.272480388874754
2018-06-25,0.00513086812810719,0.007175136112374317,0.009371666142452774,0.0012135490367575978,-5.272480388874754,-4.937133533213611,-4.670064371171659,-6.714206041851753
2018-06-26,0.0012135490367575978,0.004476842283802092,0.007928435639542843,0.0034307190446898543,-6.714206041851753,-5.408837306105366,-4.83729952136304,-5.6749853766056555
2018-06-27,0.0034307190446898543,0.003493172634506906,0.007457059172468536,0.003452728363022311,-5.6749853766056555,-5.656944862760636,-4.898594141884477,-5.668590501655895
2018-06-28,0.003452728363022311,0.0035798356160137413,0.007303769190381562,0.006022815354290067,-5.668590501655895,-5.632438369004115,-4.919364722937854,-5.112200445554332
2018-06-29,0.006022815354290067,0.0038501359853734055,0.007161769512897783,0.015062438710958715,-5.112200445554332,-5.559646784456894,-4.938998175907409,-4.195551130082505
2018-07-02,0.015062438710958715,0.00583645010194371,0.007362433690767508,0.017598094071194118,-4.195551130082505,-5.143632509085851,-4.911364722809892,-4.0399646685289605
2018-07-03,0.017598094071194118,0.009113359108831015,0.007262401288973443,0.009234318982441194,-4.0399646685289605,-4.698013897057338,-4.92504473500666,-4.684828400324203
2018-07-04,0.009234318982441194,0.010274079096381282,0.007467358319805975,0.00419574346705727,-4.684828400324203,-4.578131138539549,-4.897213967570854,-5.4736847039816485
2018-07-05,0.00419574346705727,0.010422682117188274,0.0068659643679107145,0.029026258754351865,-5.4736847039816485,-4.563770865302589,-4.981178759038572,-3.5395543809570613
2018-07-06,0.029026258754351865,0.015023370797200633,0.00767213241842896,0.017555406956582236,-3.5395543809570613,-4.198148230582458,-4.870160668553701,-4.042393282129443
2018-07-09,0.017555406956582236,0.015521964446325337,0.008106909042507809,0.013052240401072817,-4.042393282129443,-4.165499190644711,-4.8150386003284025,-4.338795474043811
2018-07-10,0.013052240401072817,0.014612793712301078,0.008477737693614274,0.010926950879749823,-4.338795474043811,-4.225857845470705,-4.770311634388628,-4.516522974561748
2018-07-11,0.010926950879749823,0.014951320091762801,0.00885733801077007,0.011808207312053984,-4.516522974561748,-4.202955675902963,-4.726508998470979,-4.438960445894314
2018-07-12,0.011808207312053984,0.016473812860762143,0.008949123382384306,0.010351411409016176,-4.438960445894314,-4.105983252129442,-4.716199686420439,-4.570632390886628
2018-07-13,0.010351411409016176,0.01273884339169501,0.009031811348460244,0.006837457562736805,-4.570632390886628,-4.363099410690613,-4.707002328298182,-4.985339303174698
2018-07-16,0.006837457562736805,0.010595253512925921,0.009184418993298695,0.0055728111652167634,-4.985339303174698,-4.547349150509577,-4.690246807464949,-5.189855636890188
2018-07-17,0.0055728111652167634,0.009099367665754712,0.009325214538606436,0.006717970548053685,-5.189855636890188,-4.699550344163613,-4.675033296172232,-5.002969156951077
2018-07-18,0.006717970548053685,0.008257571599415484,0.009451581935505311,0.005088641270184136,-5.002969156951077,-4.796624717792372,-4.661573140323588,-5.280744405427919
2018-07-19,0.005088641270184136,0.006913658391041515,0.009014473894167376,0.0038781601307938175,-5.280744405427919,-4.974256332535203,-4.708923771875262,-5.552394405121009
2018-07-20,0.0038781601307938175,0.0056190081353970425,0.008811250841423196,0.005401227170571998,-5.552394405121009,-5.181600101219222,-4.731725858032875,-5.221129078906204
2018-07-23,0.005401227170571998,0.005331762056964081,0.008919515101199734,0.004778368446070837,-5.221129078906204,-5.234073484381499,-4.7195136835085,-5.343656099091106
2018-07-24,0.004778368446070837,0.005172873513134896,0.008924381234771512,0.01304552367611549,-5.343656099091106,-5.264326920284183,-4.718968271951938,-4.33931020971498
2018-07-25,0.01304552367611549,0.006438384138747258,0.009284138305135525,0.0017953091194713928,-4.33931020971498,-5.045477664949654,-4.679447882760396,-6.322578004763188
2018-07-26,0.0017953091194713928,0.005779717708604708,0.00931058194525888,0.008574739934288598,-6.322578004763188,-5.153400419530394,-4.676603671359606,-4.758934603090732
2018-07-27,0.008574739934288598,0.006719033669303665,0.009544401076604276,0.015409673718481494,-4.758934603090732,-5.002810919114848,-4.651800560639487,-4.172759796747496
2018-07-30,0.015409673718481494,0.008720722978885565,0.010087898592761513,0.00303930955198516,-4.172759796747496,-4.7420531226085325,-4.5964187227211015,-5.796124877515204
2018-07-31,0.00303930955198516,0.008372911200068427,0.009952284692656745,0.004749677364406095,-5.796124877515204,-4.782753629382367,-4.609953126769285,-5.349678565471344
2018-08-01,0.004749677364406095,0.006713741937726549,0.009483522813267989,0.004694012175611632,-5.349678565471344,-5.003598802710447,-4.658199416423452,-5.361467566385947
2018-08-02,0.004694012175611632,0.007293482548954597,0.008896973636196057,0.002531410694752111,-5.361467566385947,-4.920774117414635,-4.722044089708122,-5.978978505274293
2018-08-03,0.002531410694752111,0.0060848167010473,0.008592295986755646,0.0029224002406505988,-5.978978505274293,-5.101958659643798,-4.756889281060358,-5.835349965917851
2018-08-06,0.0029224002406505988,0.0035873620054811205,0.008534416749191705,0.0020764472808665144,-5.835349965917851,-5.630338136131689,-4.763648249710658,-6.177096835514795
2018-08-07,0.0020764472808665144,0.0033947895512573914,0.007309425318578735,0.009737259299002276,-6.177096835514795,-5.685513478283499,-4.91859061041937,-4.631795576793768
2018-08-08,0.009737259299002276,0.0043923059381766275,0.006954054970506918,0.011322410267980204,-4.631795576793768,-5.427900896379046,-4.968430326171725,-4.480971298839895
2018-08-09,0.011322410267980204,0.005717985556650343,0.006875426328093618,0.015923939739546752,-4.480971298839895,-5.164138693540857,-4.979801611448503,-4.139931651824906
2018-08-10,0.015923939739546752,0.008396491365609271,0.007102562185357114,0.01539008503322624,-4.139931651824906,-4.779941343052133,-4.947299674776725,-4.174031799423047
2018-08-13,0.01539008503322624,0.010890028324124399,0.0072653748090467625,0.005367558973331364,-4.174031799423047,-4.519907731928241,-4.924635378467318,-5.227382022527818
2018-08-14,0.005367558973331364,0.011548250662617368,0.0070388360619701796,0.005115114407837858,-5.227382022527818,-4.461221302607949,-4.9563124403806595,-5.275555493155057
2018-08-15,0.005115114407837858,0.010623821684384483,0.006960547736747502,0.008878015059454429,-5.275555493155057,-4.544656461201965,-4.967497095557085,-4.724177265041403
2018-08-16,0.008878015059454429,0.01013494264267933,0.0071107842773946665,0.0037935321075105582,-4.724177265041403,-4.591766148558431,-4.946142720943152,-5.57445771303883
2018-08-17,0.0037935321075105582,0.007708861116272091,0.00697785525736998,0.008067266889765412,-5.57445771303883,-4.8653848044855765,-4.965013664811585,-4.8199405170378
2018-08-20,0.008067266889765412,0.0062442974875799254,0.007113247330987311,0.005567517020998083,-4.8199405170378,-5.076086617698478,-4.945796398093141,-5.190806083669436
2018-08-21,0.005567517020998083,0.006284289097113269,0.00719003628054205,0.00442032319253005,-5.190806083669436,-5.069702538464816,-4.9350590473813085,-5.421542442461011
2018-08-22,0.00442032319253005,0.006145330854051707,0.007145449736085599,0.007750583238554449,-5.421542442461011,-5.0920626799609074,-4.941279511417554,-4.8599871689585905
2018-08-23,0.007750583238554449,0.005919844489871711,0.007280550408471215,0.008163571370561383,-4.8599871689585905,-5.129445082141665,-4.922548800337041,-4.808073525544312
2018-08-24,0.008163571370561383,0.006793852342481877,0.0070586434854914845,0.005330537217759325,-4.808073525544312,-4.991737128278266,-4.953502372636608,-5.234303235799202
2018-08-27,0.005330537217759325,0.006246506408080659,0.0072193356717773,0.010911717703266976,-5.234303235799202,-5.075732930216577,-4.930992328678307,-4.517918039352993
2018-08-28,0.010911717703266976,0.007315346544534437,0.00732556193400359,0.004104461863621207,-4.517918039352993,-4.917780857453143,-4.916385398830847,-5.49568061321336
2018-08-29,0.004104461863621207,0.0072521742787526695,0.006811688667873576,0.0075261843226406295,-5.49568061321336,-4.9264539407701475,-4.989115206028518,-4.889367082375461
2018-08-30,0.0075261843226406295,0.007207294495569905,0.007015637521085188,0.009275754424140427,-4.889367082375461,-4.932661627564729,-4.95961367560462,-4.680351323485759
2018-08-31,0.009275754424140427,0.007429731106285714,0.007221368296527659,0.006027474808740511,-4.680351323485759,-4.902265597719017,-4.93071081543074,-5.111427110714708
2018-09-03,0.006027474808740511,0.00756911862448195,0.007281980234397153,0.0074317392530053395,-5.111427110714708,-4.883678635154932,-4.922352429809697,-4.90199534899446
2018-09-04,0.0074317392530053395,0.006873122934429624,0.0075047224415904805,0.0030545098489365243,-4.90199534899446,-4.980136685878256,-4.892222784388176,-5.791136108738973
2018-09-05,0.0030545098489365243,0.006663132531492687,0.007510727423785296,0.008338102256186931,-5.791136108738973,-5.01116553992783,-4.891422943892046,-4.786919623730934
2018-09-06,0.008338102256186931,0.006825516118201947,0.007795348104481678,0.006135818034096336,-4.786919623730934,-4.987087304404814,-4.854228107235102,-5.093611854519349
2018-09-07,0.006135818034096336,0.006197528840193129,0.007631646228804137,0.004250600797617236,-5.093611854519349,-5.08360462440982,-4.8754516864754045,-5.460694918365463
2018-09-10,0.004250600797617236,0.005842154037968474,0.0073102003437876375,0.009272910008271693,-5.460694918365463,-5.142655690912671,-4.9184845851056,-4.680658021131913
2018-09-11,0.009272910008271693,0.006210388189021744,0.0070078808105478625,0.004485010581079002,-4.680658021131913,-5.081531858578925,-4.960719918850332,-5.40701440196273
2018-09-12,0.004485010581079002,0.00649648833545024,0.006512195608177534,0.0021687044331373632,-5.40701440196273,-5.036493488763095,-5.034078597266428,-6.133625279036478
2018-09-13,0.0021687044331373632,0.005262608770840327,0.006366793129077806,0.0014893824014201242,-6.133625279036478,-5.247128392141964,-5.056659353882501,-6.5093936735011235
2018-09-14,0.0014893824014201242,0.004333321644305084,0.00620198712878609,0.0046370356533537195,-6.5093936735011235,-5.441420884583421,-5.08288551751495,-5.373679963153171
2018-09-17,0.0046370356533537195,0.004410608615452382,0.006009215337599696,0.00202639157024679,-5.373679963153171,-5.423742568333919,-5.114461081785147,-6.201498569901725
2018-09-18,0.00202639157024679,0.0029613049278474,0.005928890767724068,0.008455823157182319,-6.201498569901725,-5.822125220022347,-5.127918120949488,-4.7728999321011445
2018-09-19,0.008455823157182319,0.003755467443068064,0.005946552416243019,0.0015976170797062123,-4.7728999321011445,-5.584542489381728,-5.124943636381667,-6.439242022473934
2018-09-20,0.0015976170797062123,0.003641249972381833,0.00576610241891157,0.00819132115860304,-6.439242022473934,-5.615428229812338,-5.155758900022571,-4.804680068292015
2018-09-21,0.00819132115860304,0.004981637723818417,0.005937511417369434,0.006627722624138387,-4.804680068292015,-5.301996561730019,-5.126465169855775,-5.016494014309425
2018-09-24,0.006627722624138387,0.00537977511797535,0.005886472298532339,0.005066517140251862,-5.016494014309425,-5.22510868672677,-5.135098374400813,-5.285101632288469
2018-09-25,0.005066517140251862,0.005987800231976365,0.005745697106245543,0.0035644934293767245,-5.285101632288469,-5.118031157674028,-5.159304016255324,-5.63673330270443
2018-09-26,0.0035644934293767245,0.005009534286415246,0.005665422388591789,0.00517907355006781,-5.63673330270443,-5.296412305047524,-5.173373808537783,-5.263129070736341
2018-09-27,0.00517907355006781,0.005725825580487566,0.005404847654355463,0.004723204258913419,-5.263129070736341,-5.162768516275117,-5.220458995844485,-5.355267820125672
2018-09-28,0.004723204258913419,0.005032202200549641,0.005432972308686928,0.045249646224013174,-5.355267820125672,-5.291897557580177,-5.2152688898929895,-3.095560424910655
2018-10-01,0.045249646224013174,0.012756586920524598,0.00714767512238568,0.02815452396816388,-3.095560424910655,-4.361707511723797,-4.9409681188691845,-3.5700472244083463
2018-10-02,0.02815452396816388,0.017374188286107,0.008005801010750381,0.023855852327438358,-3.5700472244083463,-4.052769600213265,-4.827588861244645,-3.7357257069514582
2018-10-03,0.023855852327438358,0.02143246006571933,0.00881618180705483,0.008016918656264712,-3.7357257069514582,-3.8428486760054463,-4.731166393044112,-4.826201125904976
2018-10-04,0.008016918656264712,0.02200002908695871,0.008842780870839347,0.010221272663579917,-4.826201125904976,-3.81671149894476,-4.728153862344009,-4.583284165406804
2018-10-05,0.010221272663579917,0.02309964276789201,0.0091685428169595,0.0243098724757041,-4.583284165406804,-3.7679381218383154,-4.691976902072066,-3.716872732308974
2018-10-08,0.0243098724757041,0.018911688018230195,0.009894532372392099,0.00046448429468686034,-3.716872732308974,-3.9679751291047634,-4.615772949917838,-7.674582596212605
2018-10-09,0.00046448429468686034,0.013373680083534793,0.009636744475146213,0.0003720491324360353,-7.674582596212605,-4.314466668935605,-4.642171927066688,-7.89648436718983
